run number,85th percentile,99th percentile
96,0.14023824461998996,1.6428409988755548
97,0.14046947281262387,1.6462949489496508
98,0.14017743600464047,1.6422429900739266
99,0.14014426671724,1.636405818020352
100,0.140014581274904,1.6430320394700066
101,0.140060580439676,1.6427391105585125
102,0.13996877068188787,1.637481311745096
103,0.13963309073600713,1.6367969066475268
104,0.14027813755085608,1.6428983110538877
105,0.14012896302472008,1.6356969698835788
106,0.13955262730253343,1.639382043016352
107,0.13956243779888253,1.6426117501622144
108,0.13996877068188787,1.6369924509611231
109,0.14035737534332499,1.6356725268443748
110,0.14042187147175655,1.6347407775976743
111,0.14075251418338397,1.6337074970716252
112,0.14022171927713,1.6293268297180614
113,0.1402344421707735,1.626182172494399
114,0.14002656925913243,1.6205927683670216
115,0.13966698287325183,1.6125010419112307
116,0.14001506534952,1.61246832322615
117,0.1400448277197709,1.6116525869403535
118,0.13924124369943197,1.6048878103937072
119,0.13918801429463,1.6040287162183
120,0.13905259102167097,1.607708958344924
121,0.13888029728564247,1.6040107680716944
122,0.1391150232809559,1.6048611978000633
123,0.139048519578554,1.6013609562512907
124,0.13904594671278897,1.5969746840067476
125,0.13914618133511772,1.5988186079497704
126,0.1391323333110459,1.596772511490593
127,0.13813337997755398,1.5854113724678953
128,0.13781048312490243,1.579916712679804
129,0.13767679232045799,1.5803107176340754
130,0.137373910951618,1.5716369839757731
131,0.137519383491434,1.5723656444664773
132,0.1376873096884325,1.570792719836613
133,0.13737285074410802,1.5634372649182393
134,0.13655352157428394,1.5637341405180198
135,0.13636884221655501,1.5635390809776493
136,0.1359114996490975,1.5605067455950372
137,0.13570147136878752,1.5598993958345062
138,0.13557264325499396,1.5623871055334984
139,0.135870609030425,1.5688020779323502
140,0.13586717908520296,1.5681001525234768
141,0.135822418663395,1.5709503999375922
142,0.13559486499220355,1.5664854814546842
143,0.13550140424528742,1.5616781907229926
144,0.13577005026664468,1.5692384343415016
145,0.1357152032520525,1.5701670408050767
146,0.135280215062604,1.5640526513670188
147,0.1349713460660475,1.5623920500385529
148,0.1350290012901856,1.5683663504882064
149,0.13499267986165203,1.5708798848665153
150,0.135280204544482,1.571355468824417
151,0.13477910431308243,1.5667519127518656
152,0.13492274194214998,1.5662856579817257
153,0.1351136136846725,1.573556894811475
154,0.13499560502782595,1.575147269137792
155,0.13498278507571787,1.5715661073547487
156,0.13526028343558694,1.573604991478137
157,0.13523752357686977,1.5712985635862724
158,0.13512740377766788,1.5699255936229675
159,0.13537997733527055,1.573462364819925
160,0.13503568415970502,1.579219799945053
161,0.135196094728864,1.585028759122057
162,0.1351607360683675,1.596491325343075
163,0.135342386606355,1.596290810446163
164,0.1352860623093775,1.5956371653301888
165,0.13524690235333808,1.5953313422623028
166,0.135440275233775,1.5971889254728486
167,0.13532864016868487,1.6012185914371024
168,0.13506018801460815,1.5968985030586331
169,0.13467123489166796,1.5966517372606064
170,0.1347388184088679,1.5942021493963123
171,0.13457705235607803,1.5967303515494573
172,0.1347231176144039,1.6000565560506204
173,0.13467782946591,1.598575013136912
174,0.13465578535693443,1.5998250615305938
175,0.13438001224344803,1.5966864915135073
176,0.134389714174005,1.593619988254349
177,0.13448360529526993,1.5933113519245907
178,0.13458228616614548,1.5987729339223602
179,0.1346801538142,1.5991459384795623
180,0.13483658780665247,1.6015575188943207
181,0.13471855751728795,1.5980576533231015
182,0.1346191273445035,1.593569050598395
183,0.134567901605195,1.593507574117069
184,0.1343889283469925,1.584736264440875
185,0.134199754950035,1.5791689192647
186,0.13438208936269,1.5847176579540596
187,0.13433128725082386,1.5794334988025147
188,0.13434544381021898,1.5735386512482579
189,0.1342767734420408,1.57391817150206
190,0.1341450074643475,1.5735502607884857
191,0.13413794931386297,1.5738713446542405
192,0.134503615301544,1.5789450442711588
193,0.13440638474170197,1.580246126657971
194,0.13431096483504776,1.5793113851696794
195,0.1343459322287405,1.579097686312203
196,0.134371507501201,1.5789959249515118
197,0.13437845440401644,1.5736663561907775
198,0.134501733457702,1.572772489297525
199,0.13466730963284,1.5711257198574806
200,0.13460205301855788,1.5702257834547386
201,0.13466551744761998,1.5698581435369607
202,0.13463581842014,1.5683093634215
203,0.13458347652954,1.5638933959425234
204,0.13442619276402915,1.5624733440907823
205,0.13436457541941998,1.560614489126507
206,0.1342907451035425,1.5635919481747198
207,0.1342907410999,1.5638933959425234
208,0.134383905309877,1.5676229388640248
209,0.13439065716642,1.5646061066030075
210,0.13456698671962997,1.56345815026376
211,0.13438420796774145,1.562556825672441
212,0.134321460493662,1.5618591624679765
213,0.13436121342172636,1.5568092899095234
214,0.13429265969769,1.5523756582298232
215,0.134216207492871,1.5522336986375047
216,0.13421080438537247,1.5535648360826466
217,0.13421509966970652,1.550863559076709
218,0.13417477578939477,1.5510731607556387
219,0.1341303172460475,1.5492466424940632
220,0.13418843689116977,1.551109191139241
221,0.134088536561418,1.5500232178897944
222,0.13442239351927943,1.5618873136283045
223,0.13464375245524593,1.564277641852184
224,0.13447961521652205,1.5638194559240046
225,0.13467708967850597,1.570810126139501
226,0.13483295586989205,1.5711225521207053
227,0.134957698155255,1.5712998408239653
228,0.13515188372773643,1.5716345666972147
229,0.135281836034726,1.5712365906446775
230,0.13525346538199995,1.5700796935537524
231,0.1351760948386959,1.5698669895222896
232,0.13525729498257494,1.5682956142847004
233,0.135141903045326,1.5682475476106559
234,0.13499267986165203,1.5644624492719368
235,0.13501839507052502,1.5640355882858232
236,0.13516652705966786,1.5701152913870162
237,0.13507392537022,1.5698783629319992
238,0.13527810573215296,1.570748242215094
239,0.13519826171282795,1.5704980368559713
240,0.13534145811660298,1.5708077834163185
241,0.13529051213267196,1.5709439250123958
242,0.13542840527797392,1.5717227764910848
243,0.13541815031229,1.5733385410081997
244,0.1353835869015834,1.5717410411686348
245,0.13535501562247157,1.5735270417080278
246,0.13526182403130796,1.5713294045627246
247,0.13520187335276795,1.570321385101061
248,0.13529304092203392,1.5692845823212695
249,0.13516156335283905,1.568231906324104
250,0.13505676348695947,1.5680438136981358
251,0.13495832749975198,1.5647009108008816
252,0.1347179014223875,1.5640924652231467
253,0.13462325147921197,1.5639104590237187
254,0.13493828271570796,1.5681943545353882
255,0.1346857571308725,1.5641968237382355
256,0.134777761541245,1.568251663738696
257,0.13473490402264748,1.5678439278409166
258,0.1346099718235779,1.5646558445898566
259,0.13456774912426747,1.5629946198374534
260,0.13455809373546193,1.563338059527018
261,0.13438924267779748,1.5630669241452977
262,0.13442708651218652,1.5624513840991505
263,0.13438105080306895,1.5625130487454733
264,0.1343882996853825,1.5640469636732814
265,0.13435267596398134,1.563603323562186
266,0.1343779351242059,1.5634059368999607
267,0.13414465290284253,1.561347497295253
268,0.134126816742155,1.5585588605411
269,0.13417204356904,1.557438163917008
270,0.13424511481825396,1.5570670251584984
271,0.13423382889787996,1.5556830311924026
272,0.13436993737896902,1.5555408898145475
273,0.13431953216167,1.557438163917008
274,0.13422951306142403,1.5569433122389953
275,0.1342907531108275,1.5544909920920267
276,0.1342007603005,1.5544394370517656
277,0.1340138220595,1.5510227182186043
278,0.1341234321094685,1.5513937710495973
279,0.13414035075192401,1.5508300597018367
280,0.13416964133584985,1.5503208692036545
281,0.13420106838701,1.5536945860988782
282,0.13420497679451196,1.5526767117239408
283,0.134088536561418,1.549701402809799
284,0.13413822143642,1.5478634132735152
285,0.13404970419492301,1.5477493733018826
286,0.13396323979944047,1.548045477457579
287,0.13391833201438,1.548802360491775
288,0.1338883892954005,1.548045477457579
289,0.13389959626946743,1.547711656506491
290,0.13405408322056855,1.5477183060699828
291,0.13401430594793798,1.548841692179985
292,0.13392097853186002,1.5489773183195603
293,0.1340612503298499,1.5484009361026732
294,0.134199443608079,1.5477012512835977
295,0.13412988060480902,1.547686095756518
296,0.13432389683802848,1.5477734160570027
297,0.13432235400010598,1.548019468288427
298,0.1343866292306575,1.5475426830814554
299,0.13436377465905,1.5475105852037607
300,0.13425604159998,1.5432108858005928
301,0.1342239797316275,1.544919802016891
302,0.134290765121755,1.5476510513690909
303,0.13449861278326752,1.549036737780723
304,0.13456330848577996,1.549549568879013
305,0.13458457035393745,1.5513142267973632
306,0.13442738220047692,1.549411376003772
307,0.134370722440085,1.5489020536687506
308,0.13429357896016,1.547820064658245
309,0.13429870715408365,1.547716274258916
310,0.1343484072351091,1.5476658261620304
311,0.13430291608553788,1.5462002284238687
312,0.13423901226007245,1.5476128831539961
313,0.134305020551265,1.5475056470687303
314,0.1342907851399675,1.5435745658465208
315,0.13422498579159056,1.543385406120528
316,0.13413740506874897,1.5430511281680765
317,0.13423786040180738,1.544528327853991
318,0.13414465290284247,1.5430114058336342
319,0.13412346431284702,1.5434051102586486
320,0.134123850753389,1.5428889012743592
321,0.13405458294640704,1.5410200709783815
322,0.13381098748705644,1.5396058640793537
323,0.13389821788114503,1.5431047533195683
324,0.13384857715955645,1.5404482761074048
325,0.13391834353494,1.5386058013381652
326,0.1338444367853125,1.53805567068255
327,0.13392797635623,1.5402071854042
328,0.13396601446194348,1.53806030300193
329,0.134045093342085,1.538122255816528
330,0.13411117579860762,1.5406186883277375
331,0.134199988456502,1.5431007810861266
332,0.13425935782568493,1.5409397944482566
333,0.13427078872606485,1.5412144918653818
334,0.134497104232395,1.5430968088526789
335,0.13450600858349648,1.547691021302819
336,0.13456304993095997,1.5477658732318667
337,0.13438861401618749,1.5475110790172626
338,0.134391562776115,1.545595123841675
339,0.13439034283561493,1.5431753618177106
340,0.1343677784609,1.5423349168805884
341,0.13433760709057,1.5429776418493577
342,0.1344004072988048,1.5430332531175734
343,0.13434669974356,1.5404385539674594
344,0.1343185348412275,1.5392049831961228
345,0.13428931843549455,1.5402444283163494
346,0.1342907691253975,1.5430551004015185
347,0.13433234100028793,1.5415476758999647
348,0.13438829968538246,1.5413613202545497
349,0.13438602391492846,1.5448754765832355
350,0.13436817099145804,1.5432309645735285
351,0.1346596898959929,1.5475907209645834
352,0.13463181870092605,1.5493109169092831
353,0.13466119997245196,1.5489654344273278
354,0.1346668879422,1.549363185306075
355,0.13455765924848048,1.548478963610129
356,0.13452895779583893,1.547712210636782
357,0.134503268977486,1.5475012027472035
358,0.13449978948063399,1.5453923382031356
359,0.13446303855865252,1.5439054556060807
360,0.13456304993095997,1.548949589237692
361,0.13449731973966245,1.5477753017632871
362,0.1345556656488775,1.5508501593267638
363,0.13441627144367,1.5493616793467706
364,0.134478158817387,1.550876958826654
365,0.13447511549491797,1.5497046017544711
366,0.1345622742665,1.5495332496289618
367,0.13458420574580504,1.5497780383796842
368,0.13467967893442,1.549385774695619
369,0.13464375245524604,1.5488980923713473
370,0.13460478530193332,1.5476758657757392
371,0.13462270226415604,1.5494294475154073
372,0.13466419218606804,1.5513730059766409
373,0.13466730963283996,1.5497739585671804
374,0.13462722850918,1.5499317002788542
375,0.13465397108019098,1.549281206486842
376,0.13457031386405655,1.5487605821765618
377,0.13456027257091546,1.5477205225911472
378,0.13457424534645002,1.547717567229595
379,0.13450390253569403,1.5486651586431233
380,0.13446322991875,1.5476288891796781
381,0.13453023481706045,1.5475041656282214
382,0.1345067603215205,1.5449581744424064
383,0.134343121631594,1.5433065895680236
384,0.13427163110870988,1.5432380389563274
385,0.13425706007329197,1.545596144357351
386,0.1341608975501809,1.5440674592424761
387,0.13417213369625597,1.5455893409195112
388,0.134317537520785,1.5474778570618988
389,0.13424459705469044,1.545592402466539
390,0.13423488169246042,1.5461499802148795
391,0.13427864855821492,1.545595378970594
392,0.13429284355018398,1.5447307553296492
393,0.134370329909527,1.544305518717037
394,0.134416021775405,1.5445410053192483
395,0.13431318290535257,1.543229078932995
396,0.134290765121755,1.5456307487219765
397,0.13428505044227795,1.545596909744108
398,0.13426197929919997,1.5444709200209732
399,0.13421264531583796,1.543866332062179
400,0.134243043764,1.543787100142687
401,0.13421456366026197,1.5443083221289706
402,0.13424545999396295,1.543242174351711
403,0.1342864731066834,1.543416932741523
404,0.13424649552109,1.5431850930943791
405,0.13425657858188,1.5425269879868304
406,0.1342907531108275,1.5415987523668997
407,0.13432817034708883,1.5416119473847218
408,0.13436856352201593,1.5426626654589584
409,0.13438582811852695,1.5417373000538992
410,0.1343603596759518,1.5409732430024687
411,0.13425631009093,1.5415657648223822
412,0.13427480237314396,1.5430610587516842
413,0.13434463268346197,1.5429816140828054
414,0.13437252886091697,1.5411635514038409
415,0.13434245005298598,1.5391422415881708
416,0.13433985444918486,1.5380633318261396
417,0.13433985444918486,1.5361288607117305
418,0.1343492609808834,1.5320719187391756
419,0.13429449822263,1.5312843441545805
420,0.134259731715878,1.5303147892075564
421,0.13424115717657495,1.5288262807724577
422,0.13414371183643,1.5272517346709036
423,0.13417285471398396,1.5264605367262067
424,0.13414326629479498,1.5269801005089167
425,0.13408285790380656,1.5263457046394298
426,0.13413731436123,1.524944277315301
427,0.13409616534085006,1.5249280557069838
428,0.134123657533118,1.524151286272667
429,0.13416406728628996,1.5245163481345971
430,0.13412381855001052,1.5244080268027087
431,0.13407568397091094,1.525013033696805
432,0.1341251530810579,1.5247071101530318
433,0.1342000273742465,1.5248537307367542
434,0.134200298170735,1.525267020284474
435,0.13415589009510934,1.5246843942879447
436,0.13410784443918006,1.5237986614461339
437,0.13406952645544598,1.5261759908419
438,0.134040648755295,1.5271842020555182
439,0.134079810972552,1.5258852085774814
440,0.13415231334148683,1.525505269963603
441,0.134092469199675,1.5239276310971919
442,0.13420881430120501,1.5271146132451288
443,0.1342262246251739,1.5262747789387756
444,0.13422122729242741,1.5262241177240226
445,0.1342027819715239,1.5255459776722313
446,0.1342469647703059,1.5258105777783357
447,0.13423470503398097,1.5256681007981363
448,0.134274430748358,1.5294746277065836
449,0.134257693697784,1.5310797842187012
450,0.13422283854348396,1.5271274239819101
451,0.13423638589973602,1.5299869435543045
452,0.13421932897808744,1.5301124393163712
453,0.13428429233873804,1.531673282037529
454,0.13428644192579195,1.5320421697315976
455,0.13421354937763652,1.5312423389609318
456,0.13420865003283444,1.5312538697984048
457,0.134199443608079,1.5355204383348793
458,0.1342345283755015,1.5353130216154671
459,0.13424178603904993,1.532173065364972
460,0.134172764586768,1.5318041776709037
461,0.13416691847854353,1.5328898639306108
462,0.13412339990609,1.5317089808466469
463,0.13414483018359502,1.529761343625526
464,0.13418382211867985,1.5315136301009962
465,0.13411288859999,1.5304849823128794
466,0.134059010518765,1.5309611461720618
467,0.13401403712102797,1.531274460579605
468,0.134050495359605,1.5312538697984048
469,0.13405938382061242,1.5311649602521888
470,0.13408938517092447,1.5304201468441783
471,0.134089506400854,1.5301527005358506
472,0.1341234959951105,1.5272549505097346
473,0.13413659227488153,1.5312999931482927
474,0.13413822143642,1.5314536371104
475,0.13411568578626504,1.5311558342486011
476,0.13408365694040536,1.5298666767823288
477,0.13405481446436798,1.5283314951075742
478,0.13404242659001084,1.5292576469885266
479,0.13396542082046098,1.5287701986301083
480,0.13396970579621648,1.5312604588483878
481,0.13400256980962896,1.5341538206910932
482,0.1339459181368305,1.5315436265962905
483,0.13397198695587045,1.5326954090443392
484,0.13400101354859795,1.5335947628931508
485,0.13397314534112453,1.5324037267150024
486,0.133946342881003,1.531282696892083
487,0.13396549836602,1.5350486675504824
488,0.133927910025462,1.534970542914463
489,0.1339192286357,1.5314809066515815
490,0.133918767175514,1.5337162971970884
491,0.1338632718231333,1.5321433163573768
492,0.13385077803445905,1.5309226217265064
493,0.13387940440660198,1.5337892177793517
494,0.13394532349498903,1.5310341542007717
495,0.13396739071773947,1.5298393305616886
496,0.1341169714729025,1.527729308333882
497,0.13410332872766997,1.527084721525974
498,0.13418827356789692,1.526924587316199
499,0.13432182205591045,1.5365406024777057
500,0.13429080515818,1.5372580998079661
